"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"2406050002","20240605","131421","CI00000148","4402","0","1.00","Rural","130","360","202406050002"
"2406060001","20240606","103050","CI00000964","12000","0","1.00","Semiurban","496","360","202406060001"
"2406060002","20240606","152512","CI00000465","1750","2935","0.00","Semiurban","94","360","202406060002"
"2406060003","20240606","152512","CI00000405","2583","2167","1.00","Rural","104","360","202406060003"
"2406060004","20240606","143428","CI00000234","4200","1430","1.00","Rural","129","360","202406060004"
"2406060005","20240606","115520","CI00000197","3413","4053","1.00","Semiurban",\N,"360","202406060005"
"2406070001","20240607","132149","CI00000593","3062","1987","0.00","Urban","111","180","202406070001"
"2406070002","20240607","114513","CI00000097","2500","3796","1.00","Urban","120","360","202406070002"
"2406070003","20240607","115520","CI00000017","1299","1086","1.00","Urban","17","120","202406070003"
"2406080001","20240608","111550","CI00000975","4106","0","1.00","Rural","40","180","202406080001"
"2406080002","20240608","140555","CI00000709","3466","1210","1.00","Rural","130","360","202406080002"
"2406080003","20240608","131421","CI00000223","3188","2286","0.00","Rural","130","360","202406080003"
"2406090001","20240609","153549","CI00000850","2138","0","0.00","Semiurban","99","360","202406090001"
"2406090002","20240609","131421","CI00000448","1811","1666","1.00","Urban","54","360","202406090002"
"2406090003","20240609","115520","CI00000362","6250","0","1.00","Semiurban","128","360","202406090003"
"2406090004","20240609","154707","CI00000065","2083","0","1.00","Urban","28","180","202406090004"
"2406100001","20240610","153549","CI00000745","4333","2451","1.00","Urban","110","360","202406100001"
"2406100002","20240610","101052","CI00000741","3500","0","0.00","Semiurban","94","360","202406100002"
"2406100003","20240610","153549","CI00000685","12876","0","1.00","Semiurban","405","360","202406100003"
"2406100004","20240610","101052","CI00000681","8624","0","1.00","Semiurban","150","360","202406100004"
"2406100005","20240610","132149","CI00000458","3075","2416","1.00","Rural","139","360","202406100005"
"2406110001","20240611","140555","CI00000769","2166","2057","1.00","Semiurban","122","360","202406110001"
"2406110002","20240611","154707","CI00000635","2860","2988","1.00","Urban","138","360","202406110002"
"2406110003","20240611","114513","CI00000472","1800","2934","0.00","Urban","93","360","202406110003"
"2406110004","20240611","142728","CI00000449","3180","2370","0.00","Rural","80","240","202406110004"
"2406110005","20240611","142728","CI00000194","2214","1398","0.00","Urban","85","360","202406110005"
"2406120001","20240612","111550","CI00000882","2667","1625","0.00","Urban","84","360","202406120001"
"2406120002","20240612","154707","CI00000695","2213","1125","1.00","Urban",\N,"360","202406120002"
"2406120003","20240612","095512","CI00000641","7600","0","1.00","Semiurban","92","360","202406120003"
"2406120004","20240612","131421","CI00000343","3430","1250","0.00","Semiurban","128","360","202406120004"
"2406120005","20240612","140555","CI00000244","2330","4486","1.00","Semiurban","100","360","202406120005"
"2406120006","20240612","114513","CI00000202","5667","2667","1.00","Rural","180","360","202406120006"
"2406130001","20240613","132149","CI00000893","5923","2054","1.00","Rural","211","360","202406130001"
"2406130002","20240613","154707","CI00000800","4865","5624","1.00","Semiurban","208","360","202406130002"
"2406130003","20240613","111550","CI00000402","2783","1456","1.00","Urban","113","360","202406130003"
"2406130004","20240613","142728","CI00000314","2500","6414","0.00","Rural","187","360","202406130004"
"2406130005","20240613","152512","CI00000060","3748","1668","1.00","Semiurban","110","360","202406130005"
"2406140001","20240614","143428","CI00000927","2868","0","1.00","Urban","70","360","202406140001"
"2406140002","20240614","111550","CI00000642","2157","1788","1.00","Urban","104","360","202406140002"
"2406140003","20240614","095512","CI00000581","3754","3719","1.00","Rural","118",\N,"202406140003"
"2406140004","20240614","152512","CI00000510","3601","1590","1.00","Rural",\N,"360","202406140004"
"2406140005","20240614","131421","CI00000238","6260","0","1.00","Semiurban","110","360","202406140005"
"2406140006","20240614","103050","CI00000226","13518","0","1.00","Rural","390","360","202406140006"
"2406140007","20240614","103050","CI00000046","3167","0","1.00","Urban","74","360","202406140007"
"2406150001","20240615","142728","CI00000947","6000","0","1.00","Semiurban","205","240","202406150001"
"2406150002","20240615","153549","CI00000943","5316","187","0.00","Semiurban","158","180","202406150002"
"2406150003","20240615","131011","CI00000678","2717","0","1.00","Urban","60","180","202406150003"
"2406150004","20240615","154707","CI00000500","3717","0","1.00","Semiurban","120","360","202406150004"
"2406150005","20240615","111550","CI00000297","1762","2666","0.00","Urban","104","360","202406150005"
"2406160001","20240616","140555","CI00000769","2166","2057","1.00","Semiurban","122","360","202406160001"
"2406160002","20240616","132149","CI00000593","3062","1987","0.00","Urban","111","180","202406160002"
"2406160003","20240616","101052","CI00000561","5500","0","0.00","Rural","105","360","202406160003"
"2406160004","20240616","101052","CI00000021","2340","2546","1.00","Urban","100","360","202406160004"
"2406170001","20240617","152512","CI00000165","2101","1500","0.00","Rural","108","360","202406170001"
"2406180001","20240618","142728","CI00000704","4707","1993","1.00","Semiurban","148","360","202406180001"
"2406180002","20240618","152512","CI00000315","4885","0","1.00","Rural","48","360","202406180002"
"2406180003","20240618","131011","CI00000243","11757","0","1.00","Urban","187","180","202406180003"
"2406180004","20240618","140555","CI00000004","2583","2358","1.00","Urban","120","360","202406180004"
"2406190001","20240619","140555","CI00000874","3333","3250","1.00","Urban","158","360","202406190001"
"2406190002","20240619","143428","CI00000789","3667","2000","1.00","Semiurban","170","360","202406190002"
"2406190003","20240619","111550","CI00000657","2995","0","1.00","Urban","60","360","202406190003"
"2406190004","20240619","132149","CI00000413","4855","0","1.00","Rural","72","360","202406190004"
"2406190005","20240619","132149","CI00000383","32000","0","0.00","Semiurban","550","360","202406190005"
"2406190006","20240619","095512","CI00000311","9328","0","1.00","Rural","188","180","202406190006"
"2406190007","20240619","153549","CI00000295","5516","11300","0.00","Semiurban","495","360","202406190007"
"2406190008","20240619","095512","CI00000251","6277","0","0.00","Rural","118","360","202406190008"
"2406190009","20240619","095512","CI00000041","4166","0","1.00","Urban","40","180","202406190009"
"2406200001","20240620","153549","CI00000958","416","41667","0.00","Urban","350","180","202406200001"
"2406200002","20240620","111550","CI00000897","3621","2717","1.00","Urban","171","360","202406200002"
"2406200003","20240620","131011","CI00000678","2717","0","1.00","Urban","60","180","202406200003"
"2406200004","20240620","154707","CI00000575","5384","0","1.00","Semiurban","150","360","202406200004"
"2406200005","20240620","154707","CI00000455","4124","0","1.00","Semiurban","115","360","202406200005"
"2406200006","20240620","111550","CI00000147","2958","2900","1.00","Semiurban","131","360","202406200006"
"2406210001","20240621","095512","CI00000776","9000","0","1.00","Rural","122","360","202406210001"
"2406210002","20240621","154707","CI00000140","3500","833","1.00","Semiurban","120","360","202406210002"
"2406210003","20240621","095512","CI00000071","5649","0","1.00","Urban","44","360","202406210003"
"2406220001","20240622","103050","CI00000406","5000","0","1.00","Rural","148","360","202406220001"
"2406220002","20240622","114513","CI00000232","3316","3500","1.00","Urban","88","360","202406220002"
"2406220003","20240622","153549","CI00000175","2458","5105","0.00","Rural","188","360","202406220003"
"2406220004","20240622","114513","CI00000037","2799","2253","1.00","Semiurban","122","360","202406220004"
"2406230001","20240623","115520","CI00000980","9200","0","1.00","Rural","98","180","202406230001"
"2406230002","20240623","143428","CI00000414","1599","2474","1.00","Semiurban","125","300","202406230002"
"2406230003","20240623","132149","CI00000278","2439","3333","1.00","Rural","129","360","202406230003"
"2406230004","20240623","132149","CI00000188","3572","4114","0.00","Rural","152",\N,"202406230004"
"2406240001","20240624","111550","CI00000447","2301","986","1.00","Urban","78","180","202406240001"
"2406240002","20240624","142728","CI00000329","11000","0","1.00","Urban","83","360","202406240002"
"2406240003","20240624","101052","CI00000291","4344","736","1.00","Semiurban","87","360","202406240003"
"2406240004","20240624","115520","CI00000152","4133","0","1.00","Semiurban","122","360","202406240004"
"2406240005","20240624","115520","CI00000122","4755","0","0.00","Semiurban","95",\N,"202406240005"
"2406250001","20240625","132149","CI00000593","3062","1987","0.00","Urban","111","180","202406250001"
"2406250002","20240625","101052","CI00000201","10408","0","1.00","Urban","259","360","202406250002"
"2406260001","20240626","114513","CI00000862","2768","1950","1.00","Rural","155","360","202406260001"
"2406260002","20240626","131421","CI00000718","3854","3575","1.00","Rural","117","360","202406260002"
"2406260003","20240626","101052","CI00000666","2107","0","1.00","Semiurban","64","360","202406260003"
"2406260004","20240626","142728","CI00000659","2600","0","1.00","Urban","160","360","202406260004"
"2406260005","20240626","103050","CI00000601","5391","0","1.00","Urban","130","360","202406260005"
"2406270001","20240627","131011","CI00000951","3859","3300","1.00","Rural","142","180","202406270001"
"2406270002","20240627","154707","CI00000845","3859","0","1.00","Rural","121","360","202406270002"
"2406270003","20240627","131011","CI00000453","2600","1717","1.00","Semiurban","99","300","202406270003"
"2406270004","20240627","154707","CI00000230","4583","0","1.00","Rural","84","360","202406270004"
"2406270005","20240627","103050","CI00000061","3600","0","1.00","Urban","80","360","202406270005"
"2406280001","20240628","111550","CI00000867","4768","0","1.00","Rural","125","360","202406280001"
"2406280002","20240628","115520","CI00000617","2545","0","1.00","Urban","74","360","202406280002"
"2406280003","20240628","101052","CI00000486","4912","4614","1.00","Rural","160","360","202406280003"
"2406280004","20240628","142728","CI00000254","2281","0","1.00","Rural","113","360","202406280004"
"2406280005","20240628","142728","CI00000239","3333","4200","1.00","Urban","256","360","202406280005"
"2406280006","20240628","095512","CI00000131","1378","1881","1.00","Urban","167","360","202406280006"
"2406290001","20240629","131011","CI00000966","3400","2500","1.00","Semiurban","173","360","202406290001"
"2406290002","20240629","095512","CI00000761","6500","0","1.00","Urban","144","360","202406290002"
"2406290003","20240629","153549","CI00000670","10000","0","1.00","Urban",\N,"360","202406290003"
"2406290004","20240629","103050","CI00000511","3166","2985","0.00","Rural","132","360","202406290004"
"2406290005","20240629","143428","CI00000429","3418","0","1.00","Rural","135","360","202406290005"
"2406290006","20240629","152512","CI00000060","3748","1668","1.00","Semiurban","110","360","202406290006"
"2406300001","20240630","153549","CI00000943","5316","187","0.00","Semiurban","158","180","202406300001"
"2406300002","20240630","095512","CI00000821","2031","1632","1.00","Semiurban","113","480","202406300002"
"2406300003","20240630","140555","CI00000724","7085","0","1.00","Semiurban","84","360","202406300003"
"2406300004","20240630","114513","CI00000172","3816","754","1.00","Urban","160","360","202406300004"
"2406300005","20240630","131011","CI00000138","2500","2118","1.00","Semiurban","104","360","202406300005"
"2407010001","20240701","132149","CI00000533","63337","0","1.00","Urban","490","180","202407010001"
"2407010002","20240701","103050","CI00000421","3481","0","1.00","Semiurban","155","36","202407010002"
"2407010003","20240701","095512","CI00000326","3073","0","1.00","Urban","70","180","202407010003"
"2407010004","20240701","131011","CI00000213","4456","0","0.00","Semiurban","131","180","202407010004"
